id,name,distance,avg_grade,start_lat,start_lng,end_lat,end_lng,effort_count,athlete_count,star_count,polyline
29574647,노온정수장트랙,447.9,-0.1,37.447061,126.856795,37.447021,126.856813,2926.0,87.0,2.0,c{pcF}ugeWR[@IBw@Qi@_@[OCO?M@i@XoBdAQPMRGNCb@BZN^VVTFb@CNE~BmA\[
25835569,구름산 → 가학산,2158.9,-0.5,37.440427,126.86627,37.428005,126.867395,316.0,195.0,2.0,sqocFeqieWPJHHNFR_@VMNO@NLHH\XFLEBXAJJFAM@@JH?HNFCAVE\NNNDAXBP@DEH?HIHACLNBb@i@LCNHNDBIDAV?JFJ@PCN@\TX\JBBJH@^l@CRDBLDFDR@LOLCN@TNLPR?PEFM@MBEPVVCR^BNTR^CFBZAXSNJ@n@FL?FDDTDPKXa@`@UBMFRHBDPVTD?HKXm@XU\VBNFF?FXJVEZUHO@?P\RNFBFAD@?CKf@E`@OHCPILEN@ZCb@CLGLQPIT@NJFFL@LHPINAZC@@DPD@WDEFUDEDQPYF[DEFM?IDGJg@LYZIH@LGLALKDYNKBK?CNo@P]?MBa@HETe@@SDUCOBMPOBG@IAKKOFQJKFQRODIRGDGRQPCPIPKJAF@TML@v@QXBPSLAb@YJS\]KI@IE]A@CI?QC@NMb@MDg@DED?TLJNZ@`@JVSDIVUTAJE@Fb@LXK`@?@DH@ZT@HLPAN
25835560,가학산 → 구름산,2120.5,0.5,37.42801,126.867419,37.440442,126.866254,248.0,92.0,1.0,admcFixieWKYSOMGKAa@@OFKIKAEEUBQAY@KJSHQNGBM?IEi@Ia@WKDCFAPFn@Eb@IXKJCHYb@MRIFY@WHUEKDILGAw@XW@WFIHc@RIHYJMJI^CPFf@?LAHIJUHGVBJE\Wp@AJBHSz@OVAJQNIXEBC@GDM@KFGAQJQb@?HGTQRIZ_@h@Oh@EKIEBSESEQWc@P]RgAFi@Xi@HqACCMDOCKOGUG@CD?DGNg@RABWIc@}@IBULETKTQXKDIESUSk@I?KD?F]p@QLM@KEE?Oi@Ag@KOM@KPKBO?UJKCKSYUEAEM_@GGEMUKV[Nk@WQGKTI@G?KIM?GO@IO]EIKAGGDI_@OKQWMUBGCSBOCMIc@C]MG@ILOd@QIAICCAJq@Bi@Uc@I]FGG?KIEIB?MBICMBME@?CIBIJGAKS?IGI?OGDAJK?GFMBKLK?IDGGQ?IM
13207059,광명동굴 가는길 동측,864.1,12.3,37.430166,126.875072,37.425465,126.870901,346.0,72.0,0.0,oqmcFehkeWPr@`@x@@X?VEr@OR]TMLGT?h@FRZ^n@f@VVh@pALp@`@x@LJpAVf@V~@Nd@Nj@DfAPH?TMNQZo@PGVFz@j@bAJf@RNNDXCp@DVNTR@TIf@m@
25835577,가학산 → 서독산,1143.3,-0.5,37.427902,126.867383,37.42262,126.872033,137.0,102.0,1.0,kcmcFcxieWh@[DF^@NLL?JKVERAHNLBNGNONB`AAVOVCNMVJFKHE^o@@MCg@Jq@BEh@Q`AKHKRi@FeBE[EC?SQm@?YDEN_ATc@HGDUAOBQCGMCOIDOHKPG@BP?JFLN`@JTYDOJBLTTh@N?HJNB^CNOXOD@ZK@CTGLKH??VHVZ?t@Md@YTn@NPPB?SIOE_@A@IW@GCGCABMGG?UMC@OQKDKQBIAQI?c@IQ
25835548,서독산 → 가학산,1102.1,0.5,37.422561,126.872055,37.427886,126.867364,85.0,44.0,0.0,_blcFiujeW?JNXHBBFF?FDNT@TFFCVAZFHDZF@FP@PBBEF_@w@ICQDUPYBKH[JKKEMKEMBIFKBU?YDCDYFMNUBOAGOCCIASc@KIG@IHc@Tu@OGEMMWACPZ^AJKP?HMFQv@Q`@?VET?DDHDNBb@Fb@Gj@FXGT?^IVGHKDu@F[HCHE`@EFAf@AJKXCNMVOJCFQDMKO?g@VKAQBMCc@HOHYIKKICMBq@\SAIBYCCIG?OGON
6280517,Segment,742.1,12.9,37.434155,126.903359,37.435798,126.909759,345.0,273.0,1.0,mjncF}xpeWIs@B}ABs@RqCKq@Em@Do@?s@Hq@^_BCSCmASQMUSWg@Cc@KWM[CKDg@@_@KOBY[M_@JWFi@Di@Og@?[OiAIU?U]k@
17138730,삼성산 시민 휴식 공원 #1,281.6,-1.2,37.454817,126.910413,37.45478,126.910404,202.0,14.0,0.0,qkrcFaereWA?Je@NQJUP{@A]EGGCGAGb@q@dAUj@STMFAHBJXZF?PCJIPOBO
34729007,삼막 업힐 ,382.9,22.0,37.425042,126.912295,37.427277,126.910021,438.0,102.0,1.0,oqlcFypreWk@\E@EE@Fn@p@_APe@TED@ZI?GDW@EA?EEAABCGOMA?OFCXGAGZIJQCEDANGN?JQ\EDAVCLS\Gb@E@ATQPGNIDE?i@OMHK?
34410820,대림아파트 공원 >> 관악산 둘레길,537.2,19.6,37.431023,126.905993,37.431846,126.910947,35.0,17.0,0.0,{vmcFmiqeW?EOK?IDADOAOEGAG@MGWAo@LUH[JOF]AIBIAOHOBQNUL]@UCK?QIk@IOKc@?CFEIWAAHMIHMC_@YA@EACGAGFMAI?KFQEG@GMKEYKEGOKOE[EEOe@MOAIMMGAEKGW@IKY@MAA?Y
11890967,삼막사 주차장-철탑 (런 1회전),6676.4,0.0,37.437028,126.92402,37.437153,126.92421,760.0,191.0,11.0,k|ncFczteWm@Sc@UaBoCOw@G_AMo@o@}Ai@_Bk@cAK]g@mAuAkCm@}AMk@Ug@EUUe@Ci@Am@@G\?`@XXZp@h@Vf@TVPPPDRA\WZ@Xr@T\LJPHx@Jd@APQXk@Ng@V_@n@Un@c@DQEm@CaDIk@EsAM_BSe@gAeBOa@@m@R}@Hq@J[Bo@[XG^q@pB?PLdA?l@O?ACSs@Gm@Fo@TcADkAIg@Gk@^aD`@_BNMb@LZR^PLEVWVc@CaBBKR_@d@A`AJr@^fB~B?W_@{@@q@UuAG}AUi@WWMIc@Me@A}@aAe@SmANq@?g@Ec@Oq@a@J_@l@ANKBeBPk@BGLGd@EJSV{A@eBRc@RHJbANn@XMJm@Zs@^QX\En@GTEl@`@r@SMQU@g@Ha@Jk@AM?EOYMAQLUf@WzAWUa@uAOMGb@Dh@QjBSf@e@HIFSh@GxAYZg@AS^ZZj@Vb@Jd@B^Ap@KV@h@R^V`@Tf@F\Vb@NXd@D~ARhAEn@@Z\z@Hn@a@M_@WSg@[a@c@S[_@a@Ge@EULOh@DNBn@ETOPa@\e@Dm@a@_@?]d@Oh@SbBS`ABj@Jh@Cp@MfAUf@CV@H`@`BXFS{A?Ql@mCJ[X?Ql@En@Mr@CZJ^v@jAj@|@Lf@DpCNnBCj@?rAHj@Yb@yA|@i@rAMT]VaBAWGEEMSOg@Ya@_A`@c@I]_@g@aAg@[_AkAa@BEj@FNZ^FLbAtAd@dARn@Z`@BLXd@Xr@Ph@d@~@`@rA^x@p@rB@r@Ft@Rh@t@z@Rb@L`@Td@f@T
18377335,건설환경종합연구소-연주암,1606.4,23.1,37.447224,126.949625,37.442077,126.964391,1007.0,635.0,5.0,c|pcFczyeWJ?b@NDCBE@WEi@Ba@Ja@AORe@`AqATc@H_@?GGO?IIk@?}@AKTs@D_@AM@UEm@?CLEx@sAFwACm@PmAXiADm@Hk@`@kAJaALg@Bc@Gg@HoAd@eBE_@@k@HIJk@Jc@JQ?UHC\k@VOLChAu@HY`@[f@k@\EVqA?QPyAHUPa@J[VSZDHDBKB[?QGM@OJo@?_AFk@@m@LK?OP[Ha@Ri@Bg@RS?eALGFQBw@La@?K
21920281,진옥자전거캠프-관악산(연주암.연주대깔딱계단)(JOBC),246.5,26.1,37.442973,126.964769,37.444952,126.964078,4967.0,2698.0,3.0,qapcFwx|eWw@p@[R[?UAULc@D_@GK@GNWd@_ACQH[@QE
21780875,진옥자전거캠프-관악산(낙성대구간)(JOBC),1197.0,15.1,37.451958,126.967995,37.445418,126.96444,3316.0,1687.0,2.0,uyqcF}l}eWbAY|@KhAs@R[n@cAL@HALGLKR?t@_Ab@c@lAw@^MLAv@Fr@EHLVNb@MRFb@Gr@@LAL@P\HBf@FHDX@NJDFE\HRNJFRDVHdB`@`BFf@RHFHFVDHJBHHFXLPHf@?ZLRIA@B[rA@PEPIFS@EPDJJDHXJJFPDXHRZ\Nf@Df@DPp@\JJFJ
12276391,SNU engineer hard uphill 600m,647.0,10.2,37.453363,126.953617,37.447874,126.95209,1374.0,444.0,6.0,obrcFaszeWVHp@ZXPvAf@fAh@VFbBr@dBh@~@b@f@ZRBvBCd@@H@PCXDj@@HCd@@RBL@v@ETER?RB^C
20091476,진옥자전거캠프-관악산(연주대깔닥계단)(JOBC),1133.4,22.2,37.444605,126.95877,37.445045,126.964149,2440.0,1427.0,2.0,wkpcFis{eWLHLADSLW?KDGPCTIPYGU@EDABBND@ID?JF@IDGJCLMTBL?BBF@?IGO?UJ_@AW@SFSHIECJQ?GFEAIJMD_@HGB@FCBQPIPGLL@WF]GADQKB?MTw@GAF[CI@EAE@e@D]IKEY@E`@]DKNKLe@HKBOAO?FAG?GHWLOBMGm@\s@GQ@KEWAYIQAKW_@MK[GYJ[DUCs@Dc@`@a@B]J[AOB[XG?KKEAIJEJ?Z@DCHKEKFQ?CNQEMQM_@MAEBQ?UE
5125219,Segment,309.8,16.8,37.444852,126.968142,37.447067,126.969396,512.0,312.0,0.0,impcF{m}eWQBKN?FK@CMK?[]K?WEKBKHSBg@_@c@GSYOIK?GIWMU[YUMIMSCMECG[IKOI
11960084,삼막사 주차장-철탑 (런-내리막),3374.2,-10.1,37.436081,126.939809,37.436748,126.923966,936.0,242.0,2.0,ovncFw|weWHNRXABWa@Ee@TkA?_@IWc@JABITO~@[XGe@YgAW?El@AjAGp@Mj@{@XEJOj@ApAQ`@EBo@CMb@f@\XJv@Il@?~@KL?dAp@Z\t@HTP^ZNf@h@zDCp@ZrAAb@wAaBKGi@s@OIiAMS\Cj@?n@c@r@KJQHM@OGW]a@GY^MZQp@QzAMh@Cn@Hl@UrBWbAAn@Fj@Pj@P[UyAF]Ri@Hg@La@R_@AfAIfA?XLl@L`@dApBLb@HzA@x@NzA?t@NrBKb@a@T[ZYJOLUr@e@t@a@Pi@ES?SAWOYg@Qk@WQa@X_@L_@Oa@i@I[We@uAaBc@KUd@Dn@Jf@r@vAXd@~AbDl@bAN^XbAh@nA^jAj@hAPf@Hl@@n@Ll@Tj@h@z@Tn@V\NLdAZb@X
25835690,무너미고개 → 학바위능선 → 소머리바위,1736.0,18.6,37.439055,126.947938,37.440937,126.963391,321.0,246.0,0.0,aiocFqoyeWIq@Fc@Tu@NQBWHY?KAK@EBW?mAWe@WSCOCAEKIs@?GF]AYFABCFW?]LKEUBMa@UGKHADCO]GSGEEYSWOGCGGCI?IO?GDC?IECI]FYD@LC?GOAIOCGBMFEEOGEJCN[MUMEAGDC@U@CGE?E@CNBGU?SBAFBBGPMFKASDIBU?MDGBM?UDAAKBIFGB_@CSDQAQL[AWHe@@eAIk@?OKa@@GQ_@Kc@HKMe@FWAUS]?M@WKcABQEMA]A@BMGWEEAa@[e@O@KJKAGGQAc@]MQIG@ESWM{@IMCc@Ko@@a@CSSg@IGCIAQDAF@PIBEJk@AW@KAG@OEc@CKDYCa@HeACS?m@EM?KCGA@CCUu@GGEOCiAGU
6439630,Segment,665.1,12.1,37.447599,126.925422,37.446371,126.930513,259.0,123.0,1.0,m~pcF{bueWqAs@c@e@g@[s@_BOu@?y@Xk@@y@SkDJw@^i@rAq@l@Gf@]pAo@nAy@l@cBf@Y
8356449,관문운동장 400m,415.1,0.0,37.441083,126.996586,37.441057,126.996573,497526.0,2697.0,17.0,wuocFs_cfWd@GZe@Ds@Im@c@Yg@C{BDg@F[ZMp@Ll@Z\b@HhAChA@
7176502,서울대공원 Loop,2098.8,-1.5,37.431253,127.009811,37.431391,127.009886,22463.0,1467.0,23.0,ixmcFirefWJGRGLKFQV]L[Cg@Ha@P_BH[NwAn@_D^cCB]`@qBD_@|@mCN}@Ao@Kk@Um@QYG_@Ws@I_@_@u@OQo@a@MAsAF_@LcABy@Nk@@WBu@Pq@FcBF]Fo@Ra@PwBnAw@n@KJORO^o@jAu@fBKLUj@W\i@lB?JGRWj@BZPj@X\x@x@LPj@f@\RlCbCvBtAr@ZH@x@`@~@^j@Xf@JVLj@PtB\BH
21920176,진옥자전거캠프-관악산(과천중학교-등산로입구)(JOBC),427.5,9.0,37.43358,126.989513,37.433909,126.985191,372.0,221.0,0.0,{fncFmsafWHh@Ch@BlA@Fj@h@JPBLGz@Kn@Ah@Dx@Hh@@pASvAAXQz@OVa@^Yf@OP
7176429,서울대공원 Loop,2389.1,-0.2,37.431535,126.998794,37.433316,127.016606,1430.0,150.0,4.0,azmcFmmcfWZwBCC_@GO@QCGBQVa@D_@GYA]EW@QE[Da@EYBOGGIG_@GoA@oCFyAC_BB_A_@iCLg@Di@FsACm@Bi@Ia@GOg@_@s@q@OYAQHWd@q@Zw@t@wBJo@v@yBp@mAZgAb@aANk@PYH_@f@cBN[NQX{@HMZSREP?RSRGLKFQV]HQBSCU@OFYP_BH[NwAn@_D^cCB]`@qBD_@|@mCN}@?WMcAUm@QYG_@Ws@I_@g@aASOc@WUCc@Fg@@_@LcABy@NS?o@D{@Rk@DcBFc@H
26678746,진옥자전거캠프-청계산(대공원등산로입구-과천매봉-대공원)(JOBC),4386.7,-0.1,37.430087,127.005813,37.430209,127.005792,154.0,69.0,1.0,_qmcFiydfWZKRQh@ITQJa@AUJ_ABKb@m@t@g@^QHAd@FDCPS@EFM?MHYNWL_@f@cAVaBF]FI^KJ?`@Gh@ANAFER[FUb@y@HaANk@De@Ga@?QHUR[RMn@AFEDa@FSRWFYPQl@_@^K^[XORU\Md@Cd@Mx@g@Vc@h@_@TGVUDCh@?J@VLZ\RN~A^V@vA[p@?d@BH?ZQPOLQHAr@Fb@GN@\PJ?FHLHBAAA^I~@RVEZ?HCXYHEf@CHGf@c@FI@IROREb@AVKTAFCN@FIHCv@Af@QNRb@JTLVDPJHCJAFCX?b@C`@Dz@?ZF|@BXI\AVOR@JCb@ADBFE?EVC@CF?BMHEZAD?NJBAR?VV@DHBAB?EKOI?GDQ@KSICG@[Li@^SBWAIEK@IA_@Nc@B]H]Bi@U{@?YGW?]Fc@TOGSUMC[QU?SKGIm@PO@UCQ@YPGAe@JQLSCO@YPIJWPOFQJc@Fm@j@G?GC[TOOWECEIASFKFGAIEEKI?MMMGa@Ds@E[HcAf@aACUCu@?k@Tg@LI?a@Sk@ASCWWU][M[?WDWNUJSLOFUTw@l@s@\I?IKKBc@VYXsBjAk@n@[~@GFIFY?WNOVKX@h@WdAOhAq@vBKFQFmBFMDM\GdAMh@Oh@]j@Yj@Qr@QXKFQ@ME_@Do@^s@bAId@GNCPMj@S^GDe@DSNSDQFEACK
21132685,양재천 육교 - 과천대로,806.6,-0.9,37.43882,126.994783,37.445657,126.996772,18734.0,1976.0,0.0,sgocFktbfW{AjAMDoADc@IKGYW}@o@i@[e@U{AcAe@Wu@_@cCq@]Qo@Mi@O{AOaBHkA?y@D[GoDsB
21132695,양재천 관천대로 - 관천교 ,513.1,-0.0,37.445657,126.996772,37.448976,127.000534,29346.0,3203.0,0.0,irpcFy`cfW@A]a@yBwBy@aAMSAa@Q]a@Yo@_@uCgAm@]][kAwB_@{@Iq@B[
21132649,양재천 중앙공원 - 별양교,511.4,-0.3,37.43051,126.994075,37.434098,126.99728,13343.0,1520.0,2.0,usmcF}obfWKGUYs@o@g@q@{@w@QWgAk@sA_A_@a@q@i@eAcAwBiB}@o@UW
15153144,관악산 과천교회 > 산불감시초소(업힐),763.2,22.3,37.435106,126.990981,37.438186,126.985191,84.0,35.0,0.0,kpncFs|afWBR?JS~@KJGVIh@AbAKTGZ_@x@Ml@INEReAt@QTGA_@FMAMB]GQAe@Hc@Lm@@MBaAFaAVUJUXI\?h@ET?f@@HUj@CTHVLHF\EZDROj@@FPPCHFTGN@PLV@l@JTD@
35764944,국사편찬위원회-보광사,571.7,-3.5,37.423535,126.977177,37.423548,126.983651,872.0,312.0,0.0,ahlcFif_fWA{ACa@Fq@?yAFs@CqALg@Jw@Ac@JaBAiAIcA?eAEaBE{@Ig@Ca@Ai@BgBEa@Ai@
16081901,to the false peak,2044.2,21.5,37.442637,127.053345,37.429023,127.044943,2161.0,1394.0,4.0,m_pcFkbnfWPh@F@\GhARPFJ@HGXYFGHAv@NVBX\ZTN`@h@NZn@FFRFFJXLX?ZNJJf@r@Tb@JFZJXf@JEb@BLJTf@P@JBF\?RDLLBNLNGPULIL@r@c@JDVKJ?NFNM@FFBPCx@Jz@Rb@CJCN?FBJED?JBDFPH^I^MH@BIPMBOVWL\HDFITKFIP@FKLG\ERDHFFLNn@H^Bh@Jj@Vf@RRZz@B`ADR\l@RPZ|@t@b@Ff@B@DCJd@TTLTFj@d@RH?HFLCFFB?DJDAD@BJF@BDHCLR`@CXBFDLGL?l@QXA|@Sb@Df@b@VNNBLHz@t@FRRX`Ap@RVR?LFL@d@t@DLJJCj@LtACJA\
22116933,TRB-청계산 깔딱고개 버티컬,1022.0,19.6,37.434362,127.044608,37.42896,127.044531,4774.0,2562.0,5.0,wkncFwklfWFULKJODMPIDOHGFIJaAJMLe@@OHMFa@HS?OHSGM@DAEFDCGL?JDFEJ@HCDFJIL?@BF?BCLCBCF?LG?BJKD@FCJATUPABGACHGBMHIFYFK?IB?BO@AN?BEAI@DJ@LHPDDEPCB@JAF@NGBGlAAJGl@@HD?[Ld@LHBHFFLDDFP@NJHTLBLJNBCF@BRXF@DF@AJF@BHD?BJDBHJH@DB?LJBA?G?RLL@BF@BA?CFCCHBDHDBC?HB?NLAJJF?N@G?BFDAf@BJBC@B@v@BLCl@AN@XP\
6924327,매봉/Maebong Climb,3830.2,13.1,37.451072,127.043167,37.428917,127.044697,1165.0,650.0,2.0,etqcFwblfWLOFA\YJ@F^DFBTHR@PH`@Bb@ZrAZx@Jx@Th@PRHTNx@Fp@APKTJ|@LVVZPn@d@x@Lb@LPXrAJNFP@RCb@@Rd@l@PPZNDHTJBFh@TLBL?PDLAFGJBF?d@Ud@AZLHET?RHR\D?ZKFOPMVGLGFI?EDM`@m@TSRELIXIPKl@MJAHDn@DFHPBFDXGj@DJFL?FBb@j@XNHBd@@F@JCLDNJJ?X`@JR`@^v@XH@FAFBHEJBZPHAFDPPFAFBF?FTJB?H`@\BF@JF@NT?@HNAJBJDBABBHf@l@BFJHLTZTLA^B^CF@TGl@ALIXATUv@UhADHAPIXW?UBC?KHUViAFM\[HWTSFSF}@Ce@DQBYSsADU@a@Rq@Hs@EgAMu@?QL{@FQN{@@WVeARWH?x@M\ONSTQHMRm@DYVi@Xc@r@w@FMJKTY@IGUBa@`@CVKJAFDL?DEVq@@E~@gAJWNKHS^MdAg@d@Ep@WH_@JGLUTMBGFEH[?KDSDOJKNYF[AIFKAUJc@B]BEh@QFEPBLG?@FAL@BE@@HEJIJ?HGNARINMHCLUFCBIFC@SLWDOFEPAj@BXET@XKV?h@EB@RIf@Av@l@r@THH\LJHV\`@XXXHDRZ@FJFJ@LPZNX^D@AP@XFJ?dAAHBZAB?PJ\JLHB
26504777,진옥자전거캠프-청계산(청계산역-진달래능선입구)(JOBC),589.6,8.4,37.445086,127.057296,37.442293,127.052448,1898.0,1108.0,1.0,wnpcFa{nfWBBDIYQbBpAj@Z^NFTFx@HLD^JdAXp@Nr@Zr@d@pBLTn@t@n@jAb@\f@v@Rh@X|AL\
4278178,Segment,535.3,17.0,37.426218,127.04191,37.422971,127.0429,3242.0,1739.0,0.0,yxlcF}zkfWfAKpASXIZ@XEJIBG@GCC?FEBc@VCNFRL?HJF@VAJHJ?JFF?XRDANNJDNEXFd@?HED@b@MJADEHCLKNWHCAEFGJEVY?[@GBCLE@G@EEQF_@FOAQBE
26492636,진옥자전거캠프-청계산(쉼터-옥녀봉갈림길쉼터)(JOBC),965.0,25.3,37.438545,127.050781,37.432082,127.047278,2759.0,1646.0,0.0,{eocFkrmfW@RDDJDVARUJA\OTGDGHGZGZ@LEDDPEp@Zh@DPFh@?nAQNBJLT@h@S`@g@FCFAFE\TJMNEJA^YPCHBd@ZZz@FZJhAZz@RXJVH^Bd@Fh@Xn@VZ\h@JHJ@LPFP?DDDH\^b@d@bATLXBBBF?NNJCHPLLD?DCJAXP
